Date,Station,Demand,Temperature,PrecipIntensity,Humidity,CloudCover,Pressure,Sol,WindSpeed
30/07/2016 13:00,Zocalo,1283.893193,21.3,0.09,48,14.3,1016,894.3,2.1
30/07/2016 14:00,Zocalo,1271.028094,22,0,43.6,6.7,1015,851.1,1.9
30/07/2016 15:00,Zocalo,1242.933647,22.7,0,39.7,4.2,1013,760.6,1.6
30/07/2016 16:00,Zocalo,1217.581594,23.4,0,36,1.8,1012,633.5,1.4
30/07/2016 17:00,Zocalo,1210.868009,21.6,0.06,45.4,1.6,1013,473,1.9
30/07/2016 18:00,Zocalo,1211.799929,19.8,0.06,57.1,3.7,1014,287.8,2.3
30/07/2016 19:00,Zocalo,1225.864943,17.9,0.06,71.9,5.9,1016,120.4,2.8
30/07/2016 20:00,Zocalo,1284.264813,17.3,0.1,74.6,9.5,1016,7.4,2.3
30/07/2016 21:00,Zocalo,1274.551343,16.7,0.1,77.3,14.5,1017,0,1.8
30/07/2016 22:00,Zocalo,1204.136129,16.1,0.1,80.2,19.6,1017,0,1.3
30/07/2016 23:00,Zocalo,1096.478857,15.5,0.12,81.5,25.3,1018,0,1.9
31/07/2016 00:00,Zocalo,980.4104492,15,0.12,82.8,31.7,1019,0,2.5
31/07/2016 01:00,Zocalo,885.4620209,14.4,0.12,84.1,38.1,1020,0,3.1
31/07/2016 02:00,Zocalo,837.0824402,14.2,0.15,85.5,42,1019,0,2.9
31/07/2016 03:00,Zocalo,810.8290212,14,0.15,87,43.4,1019,0,2.6
31/07/2016 04:00,Zocalo,799.5319224,13.8,0.15,88.5,44.7,1019,0,2.4
31/07/2016 05:00,Zocalo,801.212088,13.4,0,90.5,45.5,1019,0,2
31/07/2016 06:00,Zocalo,828.0009806,13.1,0,92.6,45.8,1019,0,1.5
31/07/2016 07:00,Zocalo,880.2281464,12.7,0,94.7,46.1,1019,0,1.1
31/07/2016 08:00,Zocalo,934.3943197,13.9,0,88,47.4,1019,75.8,1.1
31/07/2016 09:00,Zocalo,1000.119982,15,0,81.8,49.6,1020,292.9,1.1
31/07/2016 10:00,Zocalo,1060.813412,16.2,0,76.2,51.8,1020,493.3,1.1
31/07/2016 11:00,Zocalo,1095.021157,17.5,0.13,71.7,49.2,1019,663.1,1.1
31/07/2016 12:00,Zocalo,1107.312756,18.9,0.13,67.6,42,1018,735.8,1.1
31/07/2016 13:00,Zocalo,1109.977407,20.3,0.13,63.7,34.7,1017,688.2,1.1
31/07/2016 14:00,Zocalo,1111.203666,19.6,2.64,64.3,27.8,1017,581.6,1.5
31/07/2016 15:00,Zocalo,1109.519224,18.8,2.64,64.9,21.3,1017,501.4,2
31/07/2016 16:00,Zocalo,1104.02415,18.1,2.64,65.5,14.8,1016,449,2.4
31/07/2016 17:00,Zocalo,1123.09767,18.1,0.48,66.3,10,1016,360.7,3
31/07/2016 18:00,Zocalo,1129.141612,18.1,0.48,67,6.7,1016,252.9,3.6
31/07/2016 19:00,Zocalo,1142.028068,18,0.48,67.8,3.5,1016,130,4.1
31/07/2016 20:00,Zocalo,1241.314895,17.2,0,70.8,4.4,1016,9.5,3.4
31/07/2016 21:00,Zocalo,1259.59482,16.4,0,74,9.5,1017,0,2.6
31/07/2016 22:00,Zocalo,1184.673212,15.6,0,77.4,14.5,1017,0,1.9
31/07/2016 23:00,Zocalo,1077.820858,15.3,0,78.9,20.3,1018,0,2.1
01/08/2016 00:00,Zocalo,933.6715342,15,0,80.5,26.7,1019,0,2.4
01/08/2016 01:00,Zocalo,835.9332225,14.7,0,82.1,33.2,1020,0,2.6
01/08/2016 02:00,Zocalo,796.948233,14.1,0,84.4,34.6,1020,0,2.8
01/08/2016 03:00,Zocalo,780.9291545,13.4,0,86.9,30.9,1020,0,2.9
01/08/2016 04:00,Zocalo,787.183316,12.8,0,89.4,27.2,1020,0,3
01/08/2016 05:00,Zocalo,872.5821014,12.6,0,90.4,28.1,1020,0,2.8
01/08/2016 06:00,Zocalo,1018.952018,12.3,0,91.3,33.7,1020,0,2.5
01/08/2016 07:00,Zocalo,1143.659292,12.1,0,92.3,39.2,1021,0,2.2
01/08/2016 08:00,Zocalo,1246.764172,13.5,0,84.2,47.1,1021,83.9,2.2
01/08/2016 09:00,Zocalo,1348.254423,14.9,0,76.9,57.3,1021,328.3,2.1
01/08/2016 10:00,Zocalo,1423.492771,16.3,0,70.3,67.6,1021,561.2,2
01/08/2016 11:00,Zocalo,1472.388613,18,0,62.4,61.7,1020,764.8,2
01/08/2016 12:00,Zocalo,1492.439551,19.6,0,55.5,39.7,1019,890.7,1.9
01/08/2016 13:00,Zocalo,1497.133069,21.3,0,49.3,17.7,1018,917.7,1.9
01/08/2016 14:00,Zocalo,1498.593919,22,0,44.9,5.6,1016,875.2,1.9
01/08/2016 15:00,Zocalo,1500.583854,22.8,0,40.9,3.4,1014,765.3,1.8
01/08/2016 16:00,Zocalo,1506.432756,23.5,0,37.2,1.3,1013,606,1.8
01/08/2016 17:00,Zocalo,1487.842206,22.4,0.16,42.3,0.6,1014,426.6,1.9
01/08/2016 18:00,Zocalo,1434.548678,21.3,0.16,48.1,1.3,1014,282.8,1.9
01/08/2016 19:00,Zocalo,1408.194912,20.3,0.16,54.7,2,1015,148.3,2
01/08/2016 20:00,Zocalo,1458.672935,18.9,0.51,62.3,12.5,1017,5,2
01/08/2016 21:00,Zocalo,1417.677122,17.6,0.51,71,32.6,1018,0,2.1
01/08/2016 22:00,Zocalo,1302.507072,16.3,0.51,80.9,52.7,1020,0,2.2
01/08/2016 23:00,Zocalo,1149.116738,15.7,0.82,83.4,60.4,1020,0,2.1
02/08/2016 00:00,Zocalo,994.7984548,15.2,0.82,86,55.7,1021,0,2
02/08/2016 01:00,Zocalo,895.198467,14.7,0.82,88.8,51,1022,0,1.9
02/08/2016 02:00,Zocalo,851.6936066,14.5,0.22,89.2,52.3,1021,0,2.1
02/08/2016 03:00,Zocalo,835.2625488,14.3,0.22,89.6,59.6,1021,0,2.2
02/08/2016 04:00,Zocalo,841.5444438,14.1,0.22,90.1,66.9,1021,0,2.4
02/08/2016 05:00,Zocalo,919.9175385,13.8,0.06,91.1,70,1021,0,2.2
02/08/2016 06:00,Zocalo,1058.968656,13.5,0.06,92.2,68.7,1021,0,1.9
02/08/2016 07:00,Zocalo,1183.682281,13.1,0.06,93.3,67.5,1021,0,1.7
02/08/2016 08:00,Zocalo,1287.849046,14.2,0,86.5,66.9,1022,74.5,2
02/08/2016 09:00,Zocalo,1384.200755,15.2,0,80.3,66.8,1022,293.6,2.3
02/08/2016 10:00,Zocalo,1449.561473,16.3,0,74.5,66.8,1022,502.4,2.5
02/08/2016 11:00,Zocalo,1498.129002,17.6,0,67.3,59.9,1021,685,2.4
02/08/2016 12:00,Zocalo,1514.843616,18.9,0,60.8,46,1020,810.6,2.2
02/08/2016 13:00,Zocalo,1519.157869,20.3,0,55,32.1,1020,863.6,2.1
02/08/2016 14:00,Zocalo,1521.241632,21,0.17,51.9,21.2,1018,854,1.9
02/08/2016 15:00,Zocalo,1524.071151,21.6,0.17,48.9,13.4,1017,770.1,1.7
02/08/2016 16:00,Zocalo,1529.123926,22.3,0.17,46.2,5.6,1016,625.7,1.4
02/08/2016 17:00,Zocalo,1512.035465,21.5,0.59,49.7,4.5,1016,453.9,1.6
02/08/2016 18:00,Zocalo,1488.274585,20.7,0.59,53.6,10.2,1016,280.1,1.8
02/08/2016 19:00,Zocalo,1480.63776,19.9,0.59,57.8,16,1017,124.3,2
02/08/2016 20:00,Zocalo,1487.023228,18.5,0.21,64.2,17.4,1018,4.5,2.3
02/08/2016 21:00,Zocalo,1435.314441,17.2,0.21,71.5,14.5,1019,0,2.6
02/08/2016 22:00,Zocalo,1307.309292,15.8,0.21,79.7,11.6,1020,0,2.9
02/08/2016 23:00,Zocalo,1153.834467,15.6,0,81.1,11.3,1020,0,2.7
03/08/2016 00:00,Zocalo,998.0261963,15.3,0,82.4,13.5,1021,0,2.5
03/08/2016 01:00,Zocalo,898.1124797,15,0,83.8,15.8,1021,0,2.4
03/08/2016 02:00,Zocalo,855.5135498,14.5,0,87.1,19.9,1021,0,2.3
03/08/2016 03:00,Zocalo,838.296401,14,0,90.4,25.7,1021,0,2.2
03/08/2016 04:00,Zocalo,843.9852681,13.5,0,94,31.6,1020,0,2.1
03/08/2016 05:00,Zocalo,926.3820068,13.3,0.05,94.8,36.4,1021,0,1.9
03/08/2016 06:00,Zocalo,1071.765147,13.1,0.05,95.6,40.3,1021,0,1.7
03/08/2016 07:00,Zocalo,1183.175075,12.9,0.05,96.5,44.2,1021,0,1.4
03/08/2016 08:00,Zocalo,1292.375411,14.2,0,88.2,50.2,1021,71.3,1.6
03/08/2016 09:00,Zocalo,1390.374626,15.4,0,80.7,58.2,1021,283.3,1.8
03/08/2016 10:00,Zocalo,1462.367765,16.6,0,73.9,66.3,1021,488.1,2
03/08/2016 11:00,Zocalo,1509.196529,18.2,0.06,65.8,59.9,1020,669.1,1.9
03/08/2016 12:00,Zocalo,1532.501255,19.7,0.06,58.7,39,1019,792.9,1.8
03/08/2016 13:00,Zocalo,1532.349925,21.3,0.06,52.4,18.2,1018,842.7,1.7
03/08/2016 14:00,Zocalo,1531.89185,21.9,0,49.5,6.5,1017,831,2.4
03/08/2016 15:00,Zocalo,1534.026817,22.5,0,46.8,3.9,1015,776.4,3
03/08/2016 16:00,Zocalo,1536.060636,23.1,0,44.2,1.3,1013,681.1,3.6
03/08/2016 17:00,Zocalo,1515.874904,22.8,0,44.5,0,1013,535.8,3.9
03/08/2016 18:00,Zocalo,1468.240381,22.6,0,44.7,0.1,1013,357.4,4.2
03/08/2016 19:00,Zocalo,1419.007749,22.4,0,45,0.2,1013,169.7,4.4
03/08/2016 20:00,Zocalo,1481.817763,20.8,0,52.1,3.4,1014,3.9,4.7
03/08/2016 21:00,Zocalo,1450.266187,19.2,0,60.5,9.8,1015,0,5
03/08/2016 22:00,Zocalo,1335.211511,17.6,0,70.2,16.2,1017,0,5.3
03/08/2016 23:00,Zocalo,1180.695941,16.9,0.06,73.7,22.1,1018,0,4.9
04/08/2016 00:00,Zocalo,1023.093483,16.2,0.06,77.4,27.6,1018,0,4.5
04/08/2016 01:00,Zocalo,922.1859233,15.4,0.06,81.3,33.1,1019,0,4.1
04/08/2016 02:00,Zocalo,878.4182363,15.1,0.07,83.6,36.9,1019,0,3.6
04/08/2016 03:00,Zocalo,858.090448,14.7,0.07,85.9,38.9,1019,0,3.1
04/08/2016 04:00,Zocalo,860.4701996,14.3,0.07,88.3,41,1019,0,2.5
04/08/2016 05:00,Zocalo,932.4185964,13.6,0,89.7,42.8,1019,0,2.3
04/08/2016 06:00,Zocalo,1076.090021,12.9,0,91.1,44.5,1019,0,2.1
04/08/2016 07:00,Zocalo,1186.995711,12.2,0,92.5,46.2,1019,0,1.9
04/08/2016 08:00,Zocalo,1292.008051,13.7,0,83.7,42.3,1019,86.4,1.7
04/08/2016 09:00,Zocalo,1392.338747,15.2,0,75.9,32.7,1019,345.1,1.6
04/08/2016 10:00,Zocalo,1469.410191,16.7,0,68.9,23.2,1019,593.3,1.5
04/08/2016 11:00,Zocalo,1517.911355,18.4,0,61.2,15.5,1018,811,1.8
04/08/2016 12:00,Zocalo,1535.519824,20.2,0,54.4,9.7,1017,950,2.2
04/08/2016 13:00,Zocalo,1538.559955,21.9,0,48.5,3.9,1016,988,2.5
04/08/2016 14:00,Zocalo,1534.837004,22.9,0,42.4,0.8,1014,951.9,3.4
04/08/2016 15:00,Zocalo,1542.484139,24,0,37,0.5,1012,868.6,4.2
04/08/2016 16:00,Zocalo,1541.635824,25,0,32.4,0.2,1010,744.9,5.1
04/08/2016 17:00,Zocalo,1521.194165,24.2,0,35.5,0.2,1010,572.7,4.7
04/08/2016 18:00,Zocalo,1459.683185,23.5,0,39,0.5,1011,371.1,4.3
04/08/2016 19:00,Zocalo,1405.092983,22.7,0,42.8,0.8,1011,169.9,3.9
04/08/2016 20:00,Zocalo,1473.029075,21,0,49.8,3.5,1012,3.9,3.7
04/08/2016 21:00,Zocalo,1461.170577,19.2,0,58,8.5,1014,0,3.5
04/08/2016 22:00,Zocalo,1344.569676,17.4,0,67.6,13.5,1015,0,3.3
04/08/2016 23:00,Zocalo,1200.523572,16.6,0,72.7,16,1016,0,3.4
05/08/2016 00:00,Zocalo,1040.774768,15.9,0,78.2,16.2,1017,0,3.5
05/08/2016 01:00,Zocalo,935.0653025,15.2,0,84.2,16.3,1018,0,3.6
05/08/2016 02:00,Zocalo,887.5204997,14.9,0.07,85.5,19.7,1017,0,3.5
05/08/2016 03:00,Zocalo,867.6232483,14.7,0.07,86.9,26.4,1017,0,3.5
05/08/2016 04:00,Zocalo,868.2779907,14.5,0.07,88.3,33,1017,0,3.4
05/08/2016 05:00,Zocalo,945.9549825,14.2,0,89.2,34.5,1017,0,3.2
05/08/2016 06:00,Zocalo,1085.599541,13.9,0,90,30.8,1017,0,3
05/08/2016 07:00,Zocalo,1201.118435,13.6,0,90.8,27.2,1017,0,2.8
05/08/2016 08:00,Zocalo,1303.549792,14.7,0,82.3,30.2,1017,77.1,2.9
05/08/2016 09:00,Zocalo,1408.89009,15.8,0,74.6,40,1017,300.3,3
05/08/2016 10:00,Zocalo,1477.11451,16.9,0,67.7,49.8,1017,484.6,3.1
05/08/2016 11:00,Zocalo,1522.693374,18.8,0,57.5,48,1016,619.4,3.8
05/08/2016 12:00,Zocalo,1534.874394,20.7,0,48.9,34.7,1015,672.2,4.4
05/08/2016 13:00,Zocalo,1521.04763,22.5,0,41.7,21.4,1014,635.3,5
05/08/2016 14:00,Zocalo,1514.989476,22.4,0.1,43,14.4,1013,544.3,5.4
05/08/2016 15:00,Zocalo,1511.424691,22.2,0.1,44.4,13.5,1012,441.4,5.8
05/08/2016 16:00,Zocalo,1494.660256,22,0.1,45.8,12.7,1011,340.1,6.1
05/08/2016 17:00,Zocalo,1471.875708,20.6,0.3,53,18.1,1012,231.2,5.5
05/08/2016 18:00,Zocalo,1422.39031,19.1,0.3,61.4,29.7,1013,177.1,4.9
05/08/2016 19:00,Zocalo,1386.483376,17.6,0.3,71.1,41.3,1014,114.2,4.3
05/08/2016 20:00,Zocalo,1425.823047,16.9,0.29,74.8,41.6,1015,2.9,4.3
05/08/2016 21:00,Zocalo,1390.943178,16.3,0.29,78.7,30.8,1015,0,4.4
05/08/2016 22:00,Zocalo,1288.824219,15.6,0.29,82.8,20,1016,0,4.4
05/08/2016 23:00,Zocalo,1162.202775,15.2,0.68,84.9,28.1,1016,0,4.2
06/08/2016 00:00,Zocalo,1023.701251,14.7,0.68,87,55,1017,0,4
06/08/2016 01:00,Zocalo,924.8555369,14.3,0.68,89.2,82,1017,0,3.9
06/08/2016 02:00,Zocalo,877.3396108,14.2,1.75,89.6,96.1,1016,0,3.5
06/08/2016 03:00,Zocalo,852.3131785,14.1,1.75,89.9,97.5,1016,0,3.2
06/08/2016 04:00,Zocalo,842.6411886,13.9,1.75,90.2,99,1015,0,2.9
06/08/2016 05:00,Zocalo,862.6159454,13.9,1.7,90.9,96.4,1015,0,3.5
06/08/2016 06:00,Zocalo,949.9924072,13.8,1.7,91.6,90,1015,0,4.2
06/08/2016 07:00,Zocalo,1019.784505,13.7,1.7,92.3,83.5,1014,0,4.9
06/08/2016 08:00,Zocalo,1094.60284,14.4,0.6,89.6,77.7,1015,23.2,5.1
06/08/2016 09:00,Zocalo,1183.17195,15.1,0.6,87,72.6,1015,98.4,5.3
06/08/2016 10:00,Zocalo,1262.978367,15.8,0.6,84.4,67.5,1015,184.6,5.5
06/08/2016 11:00,Zocalo,1304.388896,16.7,0.45,79.7,55.5,1015,272.5,4.4
06/08/2016 12:00,Zocalo,1315.158242,17.6,0.45,75.3,36.6,1015,377.5,3.3
06/08/2016 13:00,Zocalo,1306.585541,18.4,0.45,71.1,17.6,1015,496.6,2.3
06/08/2016 14:00,Zocalo,1275.043325,19.2,0.14,67.1,11.3,1014,588.7,2.6
06/08/2016 15:00,Zocalo,1257.962612,19.9,0.14,63.2,17.6,1013,542.8,2.9
06/08/2016 16:00,Zocalo,1248.619883,20.7,0.14,59.6,23.9,1012,380.9,3.3
06/08/2016 17:00,Zocalo,1228.901737,19.8,0.82,64.5,30.6,1012,226.4,2.7
06/08/2016 18:00,Zocalo,1225.465084,18.9,0.82,69.9,37.6,1013,116.8,2.1
06/08/2016 19:00,Zocalo,1241.149455,18,0.82,75.7,44.6,1014,46,1.6
06/08/2016 20:00,Zocalo,1299.489355,17.2,0.39,80.1,51.8,1015,1.6,1.6
06/08/2016 21:00,Zocalo,1286.11993,16.4,0.39,84.8,59.1,1015,0,1.7
06/08/2016 22:00,Zocalo,1203.005031,15.7,0.39,89.9,66.5,1016,0,1.8
06/08/2016 23:00,Zocalo,1109.446606,15.6,1.75,90.6,68.5,1017,0,1.5
07/08/2016 00:00,Zocalo,983.2978811,15.4,1.75,91.3,65.2,1017,0,1.1
07/08/2016 01:00,Zocalo,887.8128418,15.3,1.75,92,61.9,1018,0,0.8
07/08/2016 02:00,Zocalo,838.4570323,15,0.99,92.9,56.5,1017,0,0.6
07/08/2016 03:00,Zocalo,810.595226,14.7,0.99,93.8,48.9,1017,0,0.4
07/08/2016 04:00,Zocalo,800.4160777,14.4,0.99,94.7,41.3,1017,0,0.2
07/08/2016 05:00,Zocalo,807.6866648,14.3,0.64,94.2,38.4,1017,0,0.4
07/08/2016 06:00,Zocalo,829.0030365,14.2,0.64,93.8,40.2,1017,0,0.7
07/08/2016 07:00,Zocalo,878.0821777,14.2,0.64,93.4,42,1017,0,1
07/08/2016 08:00,Zocalo,934.5729624,14.8,0.91,90.8,38.1,1018,39.9,0.9
07/08/2016 09:00,Zocalo,1007.008849,15.4,0.91,88.3,28.5,1018,175.5,0.7
07/08/2016 10:00,Zocalo,1074.567631,16,0.91,85.8,18.9,1019,347.8,0.6
07/08/2016 11:00,Zocalo,1117.634639,17.5,0.54,78.5,14.4,1018,536,1.1
07/08/2016 12:00,Zocalo,1131.506917,18.9,0.54,71.8,15.2,1017,667,1.7
07/08/2016 13:00,Zocalo,1132.243842,20.4,0.54,65.8,16,1016,703.7,2.3
07/08/2016 14:00,Zocalo,1130.653418,21,0.2,61.1,16.6,1015,688.4,2.5
07/08/2016 15:00,Zocalo,1124.693634,21.6,0.2,56.7,17.1,1013,632.2,2.6
07/08/2016 16:00,Zocalo,1112.94481,22.3,0.2,52.7,17.5,1012,540.4,2.7
07/08/2016 17:00,Zocalo,1112.613953,21.7,0.73,55.5,16.4,1012,413.5,2.7
07/08/2016 18:00,Zocalo,1130.74507,21.1,0.73,58.6,13.7,1013,279.6,2.7
07/08/2016 19:00,Zocalo,1184.452881,20.5,0.73,61.8,11.1,1013,137.7,2.7
07/08/2016 20:00,Zocalo,1277.3521,19.2,0,68.3,9.4,1014,3.9,2.1
07/08/2016 21:00,Zocalo,1277.54562,17.9,0,75.5,8.7,1015,0,1.5
07/08/2016 22:00,Zocalo,1210.827248,16.5,0,83.6,7.9,1016,0,0.9
07/08/2016 23:00,Zocalo,1081.809558,16.1,0.23,85.8,12,1017,0,0.9
08/08/2016 00:00,Zocalo,936.2871134,15.6,0.23,88,20.7,1018,0,0.9
08/08/2016 01:00,Zocalo,849.6566355,15.1,0.23,90.2,29.5,1019,0,1
08/08/2016 02:00,Zocalo,810.5095184,14.7,0.36,91,30.7,1018,0,1
08/08/2016 03:00,Zocalo,793.922998,14.3,0.36,91.7,24.4,1018,0,1
08/08/2016 04:00,Zocalo,805.5289856,13.9,0.36,92.4,18,1018,0,1
08/08/2016 05:00,Zocalo,892.6029348,13.6,0,93.3,17.5,1018,0,0.8
08/08/2016 06:00,Zocalo,1038.001306,13.4,0,94.2,22.8,1018,0,0.6
08/08/2016 07:00,Zocalo,1164.902822,13.1,0,95.1,28,1018,0,0.4
08/08/2016 08:00,Zocalo,1264.141543,14.4,0,89.6,27.7,1018,84.6,0.4
08/08/2016 09:00,Zocalo,1369.530833,15.7,0,84.6,21.7,1018,337.7,0.5
08/08/2016 10:00,Zocalo,1454.277576,16.9,0,79.9,15.7,1018,553,0.6
08/08/2016 11:00,Zocalo,1503.41155,18.4,0.09,71.6,13,1017,716.4,0.6
08/08/2016 12:00,Zocalo,1528.386131,19.9,0.09,64.3,13.5,1016,805.9,0.6
08/08/2016 13:00,Zocalo,1524.606364,21.4,0.09,57.7,14,1016,815.6,0.6
08/08/2016 14:00,Zocalo,1519.256309,21.2,1.36,58.9,12.3,1015,761.4,0.7
08/08/2016 15:00,Zocalo,1521.558714,20.9,1.36,60.1,8.4,1014,636,0.9
08/08/2016 16:00,Zocalo,1525.158333,20.7,1.36,61.3,4.5,1013,463.8,1
08/08/2016 17:00,Zocalo,1516.122237,19.8,1.18,65.5,5.5,1014,292.1,1.1
08/08/2016 18:00,Zocalo,1471.143933,18.9,1.18,69.9,11.4,1015,183.7,1.1
08/08/2016 19:00,Zocalo,1433.696849,18,1.18,74.8,17.4,1016,96.6,1.2
08/08/2016 20:00,Zocalo,1480.378296,17.4,0,77.6,19.2,1016,3.5,1
08/08/2016 21:00,Zocalo,1432.179187,16.8,0,80.5,17,1017,0,0.9
08/08/2016 22:00,Zocalo,1307.019985,16.1,0,83.5,14.8,1017,0,0.7
08/08/2016 23:00,Zocalo,1154.291905,16,0,82.6,14,1018,0,0.6
09/08/2016 00:00,Zocalo,996.7039164,15.8,0,81.6,14.5,1019,0,0.4
09/08/2016 01:00,Zocalo,904.179774,15.7,0,80.7,15.1,1019,0,0.2
09/08/2016 02:00,Zocalo,865.9381154,14.7,0.15,84.1,15.6,1019,0,0.6
09/08/2016 03:00,Zocalo,851.8223531,13.7,0.15,87.6,15.9,1019,0,1
09/08/2016 04:00,Zocalo,854.5422648,12.7,0.15,91.4,16.3,1019,0,1.3
09/08/2016 05:00,Zocalo,934.0961314,12.8,0,90.9,15.2,1019,0,1.2
09/08/2016 06:00,Zocalo,1084.877812,12.9,0,90.5,12.8,1019,0,1
09/08/2016 07:00,Zocalo,1210.940114,12.9,0,90,10.3,1020,0,0.9
09/08/2016 08:00,Zocalo,1310.749135,14.3,0,84.7,8,1020,73.2,0.8
09/08/2016 09:00,Zocalo,1410.38417,15.7,0,79.8,5.7,1020,303.4,0.7
09/08/2016 10:00,Zocalo,1479.60693,17,0,75.2,3.5,1020,530.2,0.6
09/08/2016 11:00,Zocalo,1519.25767,18.6,0,69,4.6,1019,733.2,1.1
09/08/2016 12:00,Zocalo,1538.58787,20.2,0,63.5,9.2,1018,863,1.5
09/08/2016 13:00,Zocalo,1532.972976,21.8,0,58.5,13.7,1017,896.8,2
09/08/2016 14:00,Zocalo,1531.597321,21.3,1.1,61.3,14.9,1016,862.5,2.7
09/08/2016 15:00,Zocalo,1538.218292,20.7,1.1,64.3,12.7,1016,739.6,3.3
09/08/2016 16:00,Zocalo,1544.561357,20.2,1.1,67.4,10.6,1016,552.9,4
09/08/2016 17:00,Zocalo,1524.849685,20.4,0.87,65,7.9,1015,360.6,3
09/08/2016 18:00,Zocalo,1468.304663,20.5,0.87,62.8,4.7,1014,227.9,2.1
09/08/2016 19:00,Zocalo,1439.111967,20.7,0.87,60.6,1.6,1014,116,1.1
09/08/2016 20:00,Zocalo,1518.111051,19.2,0.32,67.4,1.4,1015,3.3,1.4
09/08/2016 21:00,Zocalo,1459.338849,17.7,0.32,75,4.3,1016,0,1.7
09/08/2016 22:00,Zocalo,1344.098149,16.2,0.32,83.5,7.1,1017,0,2
09/08/2016 23:00,Zocalo,1185.370101,15.8,1.82,84.6,12.5,1018,0,1.8
10/08/2016 00:00,Zocalo,1018.733248,15.4,1.82,85.7,20.6,1019,0,1.6
10/08/2016 01:00,Zocalo,914.0215271,14.9,1.82,86.8,28.6,1020,0,1.4
10/08/2016 02:00,Zocalo,871.3332733,14.7,0.87,87.4,43,1020,0,1.2
10/08/2016 03:00,Zocalo,857.4912109,14.5,0.87,88.1,63.8,1020,0,1
10/08/2016 04:00,Zocalo,863.1473185,14.3,0.87,88.7,84.6,1020,0,0.9
10/08/2016 05:00,Zocalo,941.3582947,14.4,1.36,89.1,80.4,1020,0,0.8
10/08/2016 06:00,Zocalo,1088.539997,14.4,1.36,89.5,51.2,1020,0,0.8
10/08/2016 07:00,Zocalo,1210.803914,14.4,1.36,89.9,22,1020,0,0.8
10/08/2016 08:00,Zocalo,1297.500936,15.3,0,85,8.3,1020,69.5,0.9
10/08/2016 09:00,Zocalo,1404.179688,16.2,0,80.4,10,1020,289.9,1
10/08/2016 10:00,Zocalo,1484.934717,17.1,0,76.1,11.8,1020,507.4,1.2
10/08/2016 11:00,Zocalo,1529.536774,18.4,0,71.7,12.2,1020,702.1,1
10/08/2016 12:00,Zocalo,1547.801831,19.6,0,67.6,11.2,1019,828,0.9
10/08/2016 13:00,Zocalo,1551.624473,20.9,0,63.7,10.2,1018,863.7,0.7
10/08/2016 14:00,Zocalo,1559.775716,21.2,0.58,61.1,8.6,1017,834.1,0.8
10/08/2016 15:00,Zocalo,1561.385081,21.6,0.58,58.6,6.4,1016,767.7,0.8
10/08/2016 16:00,Zocalo,1552.934379,22,0.58,56.1,4.2,1015,667.8,0.9
10/08/2016 17:00,Zocalo,1516.368115,22.1,0.64,53.9,2.6,1015,519.5,1
10/08/2016 18:00,Zocalo,1463.552743,22.1,0.64,51.8,1.6,1015,351.5,1.1
10/08/2016 19:00,Zocalo,1410.968675,22.2,0.64,49.8,0.7,1014,168.8,1.3
10/08/2016 20:00,Zocalo,1496.342609,20.4,0,58.4,0.6,1016,2.3,1.5
10/08/2016 21:00,Zocalo,1460.220874,18.6,0,68.6,1.5,1017,0,1.7
10/08/2016 22:00,Zocalo,1343.527594,16.8,0,80.7,2.4,1018,0,2
10/08/2016 23:00,Zocalo,1182.630286,16.6,0,80.2,5.3,1019,0,1.6
11/08/2016 00:00,Zocalo,1021.072845,16.4,0,79.8,10.3,1020,0,1.2
11/08/2016 01:00,Zocalo,921.3007477,16.2,0,79.3,15.4,1021,0,0.8
11/08/2016 02:00,Zocalo,877.742513,15.8,0,80.8,19.8,1021,0,0.6
11/08/2016 03:00,Zocalo,860.8075012,15.4,0,82.4,23.7,1020,0,0.4
11/08/2016 04:00,Zocalo,866.1573507,14.9,0,84,27.5,1020,0,0.1
11/08/2016 05:00,Zocalo,947.4226115,14.8,0,86.2,37.4,1020,0,0.2
11/08/2016 06:00,Zocalo,1089.225119,14.6,0,88.4,53.4,1021,0,0.3
11/08/2016 07:00,Zocalo,1208.253591,14.5,0,90.6,69.4,1021,0,0.4
11/08/2016 08:00,Zocalo,1307.287388,15.3,0,85.8,74.7,1021,47.1,0.5
11/08/2016 09:00,Zocalo,1410.421651,16.2,0,81.2,69.3,1021,217.1,0.7
11/08/2016 10:00,Zocalo,1481.806525,17,0,76.9,63.8,1021,446.2,0.8
11/08/2016 11:00,Zocalo,1532.967133,18.8,0,67.4,51.4,1020,704.8,0.8
11/08/2016 12:00,Zocalo,1555.019761,20.5,0,59.2,32.2,1019,884.2,0.8
11/08/2016 13:00,Zocalo,1553.357011,22.3,0,52.1,12.9,1018,929.5,0.8
11/08/2016 14:00,Zocalo,1547.224463,22.8,0,47.5,2.8,1017,905.3,0.7
11/08/2016 15:00,Zocalo,1547.139915,23.4,0,43.3,1.9,1016,850,0.7
11/08/2016 16:00,Zocalo,1545.973932,24,0,39.5,1,1014,761.8,0.6
11/08/2016 17:00,Zocalo,1533.791988,22.8,0.08,45.5,0.9,1015,609.6,1.6
11/08/2016 18:00,Zocalo,1518.217303,21.7,0.08,52.4,1.5,1015,408.1,2.7
11/08/2016 19:00,Zocalo,1492.815971,20.5,0.08,60.5,2.2,1015,186.9,3.7
